month,category,total_visits,record_count,unique_stores,mean_daily_visits,data_type
2022-11-01,"Jewelry, Luggage, and Leather Goods Stores",4988138,19920,664,250.41,derived
2022-12-01,"Jewelry, Luggage, and Leather Goods Stores",8098597,20584,664,393.44,derived
2023-01-01,"Jewelry, Luggage, and Leather Goods Stores",3962532,20522,662,193.09,derived
2023-02-01,"Jewelry, Luggage, and Leather Goods Stores",3956949,18452,659,214.45,derived
2023-03-01,"Jewelry, Luggage, and Leather Goods Stores",3727994,20398,658,182.76,derived
2023-04-01,"Jewelry, Luggage, and Leather Goods Stores",3922702,19860,662,197.52,derived
2023-05-01,"Jewelry, Luggage, and Leather Goods Stores",4817763,20615,665,233.7,derived
2023-06-01,"Jewelry, Luggage, and Leather Goods Stores",4346900,19890,663,218.55,derived
2023-07-01,"Jewelry, Luggage, and Leather Goods Stores",4779982,20615,665,231.87,derived
2023-08-01,"Jewelry, Luggage, and Leather Goods Stores",4414064,20367,657,216.73,derived
2023-09-01,"Jewelry, Luggage, and Leather Goods Stores",3767639,19830,661,190.0,derived
2023-10-01,"Jewelry, Luggage, and Leather Goods Stores",3656422,20553,663,177.9,derived
2023-11-01,"Jewelry, Luggage, and Leather Goods Stores",5451771,20040,668,272.04,derived
2023-12-01,"Jewelry, Luggage, and Leather Goods Stores",8550801,20708,668,412.92,derived
2024-01-01,"Jewelry, Luggage, and Leather Goods Stores",4131652,20615,665,200.42,derived
2024-02-01,"Jewelry, Luggage, and Leather Goods Stores",4396609,19314,666,227.64,derived
2024-03-01,"Jewelry, Luggage, and Leather Goods Stores",4259327,20584,664,206.92,derived
2024-04-01,"Jewelry, Luggage, and Leather Goods Stores",3820593,19830,661,192.67,derived
2024-05-01,"Jewelry, Luggage, and Leather Goods Stores",5152667,20584,664,250.32,derived
2024-06-01,"Jewelry, Luggage, and Leather Goods Stores",4582112,19950,665,229.68,derived
2024-07-01,"Jewelry, Luggage, and Leather Goods Stores",4856832,20677,667,234.89,derived
2024-08-01,"Jewelry, Luggage, and Leather Goods Stores",4770618,20646,666,231.07,derived
2024-09-01,"Jewelry, Luggage, and Leather Goods Stores",3837887,19980,666,192.09,derived
2024-10-01,"Jewelry, Luggage, and Leather Goods Stores",3826892,20708,668,184.8,derived
2024-11-01,"Jewelry, Luggage, and Leather Goods Stores",5851419,20160,672,290.25,derived
2024-12-01,"Jewelry, Luggage, and Leather Goods Stores",8841340,20832,672,424.41,derived
2020-01-01,Lawn and Garden Equipment and Supplies Stores,154079,1767,57,87.2,derived
2020-02-01,Lawn and Garden Equipment and Supplies Stores,152908,1653,57,92.5,derived
2020-03-01,Lawn and Garden Equipment and Supplies Stores,103065,1767,57,58.33,derived
2020-04-01,Lawn and Garden Equipment and Supplies Stores,3330,1710,57,1.95,derived
2020-05-01,Lawn and Garden Equipment and Supplies Stores,65497,1767,57,37.07,derived
2020-06-01,Lawn and Garden Equipment and Supplies Stores,150332,1710,57,87.91,derived
2020-07-01,Lawn and Garden Equipment and Supplies Stores,144684,1767,57,81.88,derived
2020-08-01,Lawn and Garden Equipment and Supplies Stores,145417,1767,57,82.3,derived
2020-09-01,Lawn and Garden Equipment and Supplies Stores,150557,1710,57,88.05,derived
2020-10-01,Lawn and Garden Equipment and Supplies Stores,150911,1767,57,85.41,derived
2020-11-01,Lawn and Garden Equipment and Supplies Stores,147349,1710,57,86.17,derived
2020-12-01,Lawn and Garden Equipment and Supplies Stores,131537,1767,57,74.44,derived
2021-01-01,Lawn and Garden Equipment and Supplies Stores,109863,1767,57,62.17,derived
2021-02-01,Lawn and Garden Equipment and Supplies Stores,96563,1596,57,60.5,derived
2021-03-01,Lawn and Garden Equipment and Supplies Stores,155726,1767,57,88.13,derived
2021-04-01,Lawn and Garden Equipment and Supplies Stores,171390,1710,57,100.23,derived
2021-05-01,Lawn and Garden Equipment and Supplies Stores,186313,1767,57,105.44,derived
2021-06-01,Lawn and Garden Equipment and Supplies Stores,177700,1710,57,103.92,derived
2021-07-01,Lawn and Garden Equipment and Supplies Stores,164384,1767,57,93.03,derived
2021-08-01,Lawn and Garden Equipment and Supplies Stores,159336,1767,57,90.17,derived
2021-09-01,Lawn and Garden Equipment and Supplies Stores,164619,1710,57,96.27,derived
2021-10-01,Lawn and Garden Equipment and Supplies Stores,167494,1860,60,90.05,derived
2021-11-01,Lawn and Garden Equipment and Supplies Stores,171197,1800,60,95.11,derived
2021-12-01,Lawn and Garden Equipment and Supplies Stores,150616,1860,60,80.98,derived
2022-01-01,Lawn and Garden Equipment and Supplies Stores,127816,1860,60,68.72,derived
2022-02-01,Lawn and Garden Equipment and Supplies Stores,130061,1708,61,76.15,derived
2022-03-01,Lawn and Garden Equipment and Supplies Stores,166940,1891,61,88.28,derived
2022-04-01,Lawn and Garden Equipment and Supplies Stores,184866,1830,61,101.02,derived
2022-05-01,Lawn and Garden Equipment and Supplies Stores,193968,1891,61,102.57,derived
2022-06-01,Lawn and Garden Equipment and Supplies Stores,185132,1830,61,101.17,derived
2022-07-01,Lawn and Garden Equipment and Supplies Stores,168034,1891,61,88.86,derived
2022-08-01,Lawn and Garden Equipment and Supplies Stores,168043,1891,61,88.86,derived
2022-09-01,Lawn and Garden Equipment and Supplies Stores,171066,1830,61,93.48,derived
2022-10-01,Lawn and Garden Equipment and Supplies Stores,165258,1922,62,85.98,derived
2022-11-01,Lawn and Garden Equipment and Supplies Stores,56341,780,26,72.23,derived
2022-12-01,Lawn and Garden Equipment and Supplies Stores,50383,806,26,62.51,derived
2023-01-01,Lawn and Garden Equipment and Supplies Stores,44218,806,26,54.86,derived
2023-02-01,Lawn and Garden Equipment and Supplies Stores,44043,728,26,60.5,derived
2023-03-01,Lawn and Garden Equipment and Supplies Stores,55835,806,26,69.27,derived
2023-04-01,Lawn and Garden Equipment and Supplies Stores,60132,780,26,77.09,derived
2023-05-01,Lawn and Garden Equipment and Supplies Stores,64122,806,26,79.56,derived
2023-06-01,Lawn and Garden Equipment and Supplies Stores,60776,780,26,77.92,derived
2023-07-01,Lawn and Garden Equipment and Supplies Stores,56697,806,26,70.34,derived
2023-08-01,Lawn and Garden Equipment and Supplies Stores,55672,806,26,69.07,derived
2023-09-01,Lawn and Garden Equipment and Supplies Stores,57902,840,28,68.93,derived
2023-10-01,Lawn and Garden Equipment and Supplies Stores,55759,868,28,64.24,derived
2023-11-01,Lawn and Garden Equipment and Supplies Stores,57597,810,27,71.11,derived
2023-12-01,Lawn and Garden Equipment and Supplies Stores,53683,837,27,64.14,derived
2024-01-01,Lawn and Garden Equipment and Supplies Stores,45601,837,27,54.48,derived
2024-02-01,Lawn and Garden Equipment and Supplies Stores,46256,783,27,59.08,derived
2024-03-01,Lawn and Garden Equipment and Supplies Stores,58086,868,28,66.92,derived
2024-04-01,Lawn and Garden Equipment and Supplies Stores,58203,840,28,69.29,derived
2024-05-01,Lawn and Garden Equipment and Supplies Stores,66575,868,28,76.7,derived
2024-06-01,Lawn and Garden Equipment and Supplies Stores,60511,810,27,74.7,derived
2024-07-01,Lawn and Garden Equipment and Supplies Stores,54748,837,27,65.41,derived
2024-08-01,Lawn and Garden Equipment and Supplies Stores,57495,837,27,68.69,derived
2024-09-01,Lawn and Garden Equipment and Supplies Stores,53560,810,27,66.12,derived
2024-10-01,Lawn and Garden Equipment and Supplies Stores,53830,837,27,64.31,derived
2024-11-01,Lawn and Garden Equipment and Supplies Stores,58163,810,27,71.81,derived
2024-12-01,Lawn and Garden Equipment and Supplies Stores,52496,837,27,62.72,derived
2020-01-01,Lessors of Real Estate,4686842,35402,1142,132.39,derived
2020-02-01,Lessors of Real Estate,4912614,35061,1209,140.12,derived
2020-03-01,Lessors of Real Estate,2812824,37634,1214,74.74,derived
2020-04-01,Lessors of Real Estate,42421,36420,1214,1.16,derived
2020-05-01,Lessors of Real Estate,1922880,37634,1214,51.09,derived
2020-06-01,Lessors of Real Estate,3692736,36450,1215,101.31,derived
2020-07-01,Lessors of Real Estate,3938464,37665,1215,104.57,derived
2020-08-01,Lessors of Real Estate,4037989,37665,1215,107.21,derived
2020-09-01,Lessors of Real Estate,3969598,36540,1218,108.64,derived
2020-10-01,Lessors of Real Estate,4132685,37727,1217,109.54,derived
2020-11-01,Lessors of Real Estate,4220047,36510,1217,115.59,derived
2020-12-01,Lessors of Real Estate,4336010,37789,1219,114.74,derived
2021-01-01,Lessors of Real Estate,3421164,37727,1217,90.68,derived
2021-02-01,Lessors of Real Estate,2945726,34076,1217,86.45,derived
2021-03-01,Lessors of Real Estate,4439748,37975,1225,116.91,derived
2021-04-01,Lessors of Real Estate,4545258,36810,1227,123.48,derived
2021-05-01,Lessors of Real Estate,4831221,38161,1231,126.6,derived
2021-06-01,Lessors of Real Estate,4724592,36990,1233,127.73,derived
2021-07-01,Lessors of Real Estate,5120662,38471,1241,133.1,derived
2021-08-01,Lessors of Real Estate,4921303,38688,1248,127.2,derived
2021-09-01,Lessors of Real Estate,4687628,37500,1250,125.0,derived
2021-10-01,Lessors of Real Estate,4833491,38781,1251,124.64,derived
2021-11-01,Lessors of Real Estate,5040439,37950,1265,132.82,derived
2021-12-01,Lessors of Real Estate,5280813,39463,1273,133.82,derived
2022-01-01,Lessors of Real Estate,4355336,39804,1284,109.42,derived
2022-02-01,Lessors of Real Estate,4181317,36232,1294,115.4,derived
2022-03-01,Lessors of Real Estate,5013764,40300,1300,124.41,derived
2022-04-01,Lessors of Real Estate,4995055,39330,1311,127.0,derived
2022-05-01,Lessors of Real Estate,5137161,40796,1316,125.92,derived
2022-06-01,Lessors of Real Estate,5080970,39990,1333,127.06,derived
2022-07-01,Lessors of Real Estate,5351732,41416,1336,129.22,derived
2022-08-01,Lessors of Real Estate,5418801,41478,1338,130.64,derived
2022-09-01,Lessors of Real Estate,4968773,40110,1337,123.88,derived
2022-10-01,Lessors of Real Estate,5093777,41540,1340,122.62,derived
2022-11-01,Lessors of Real Estate,5141948,40290,1343,127.62,derived
2022-12-01,Lessors of Real Estate,5644230,41912,1352,134.67,derived
2023-01-01,Lessors of Real Estate,4730816,41974,1354,112.71,derived
2023-02-01,Lessors of Real Estate,4330927,37912,1354,114.24,derived
2023-03-01,Lessors of Real Estate,5101004,42098,1358,121.17,derived
2023-04-01,Lessors of Real Estate,5033059,40740,1358,123.54,derived
2023-05-01,Lessors of Real Estate,5292716,42222,1362,125.35,derived
2023-06-01,Lessors of Real Estate,5171637,41130,1371,125.74,derived
2023-07-01,Lessors of Real Estate,5312170,42501,1371,124.99,derived
2023-08-01,Lessors of Real Estate,5501111,43431,1401,126.66,derived
2023-09-01,Lessors of Real Estate,5127466,42090,1403,121.82,derived
2023-10-01,Lessors of Real Estate,5154726,43679,1409,118.01,derived
2023-11-01,Lessors of Real Estate,5414979,42360,1412,127.83,derived
2023-12-01,Lessors of Real Estate,5812243,44051,1421,131.94,derived
2024-01-01,Lessors of Real Estate,4862934,44175,1425,110.08,derived
2024-02-01,Lessors of Real Estate,4730309,41383,1427,114.31,derived
2024-03-01,Lessors of Real Estate,5269226,44361,1431,118.78,derived
2024-04-01,Lessors of Real Estate,5074008,42930,1431,118.19,derived
2024-05-01,Lessors of Real Estate,5495232,44547,1437,123.36,derived
2024-06-01,Lessors of Real Estate,5275865,43140,1438,122.3,derived
2024-07-01,Lessors of Real Estate,5451798,44144,1424,123.5,derived
2024-08-01,Lessors of Real Estate,5722700,44764,1444,127.84,derived
2024-09-01,Lessors of Real Estate,5246727,46530,1551,112.76,derived
2024-10-01,Lessors of Real Estate,5540343,48298,1558,114.71,derived
2024-11-01,Lessors of Real Estate,5922878,47010,1567,125.99,derived
2024-12-01,Lessors of Real Estate,6383639,48856,1576,130.66,derived
2020-01-01,Lumber and Other Construction Materials Merchant Wholesalers,91676,2666,86,34.39,derived
2020-02-01,Lumber and Other Construction Materials Merchant Wholesalers,79742,2494,86,31.97,derived
2020-03-01,Lumber and Other Construction Materials Merchant Wholesalers,48732,2666,86,18.28,derived
2020-04-01,Lumber and Other Construction Materials Merchant Wholesalers,2014,2580,86,0.78,derived
2020-05-01,Lumber and Other Construction Materials Merchant Wholesalers,36553,2666,86,13.71,derived
2020-06-01,Lumber and Other Construction Materials Merchant Wholesalers,70435,2580,86,27.3,derived
2020-07-01,Lumber and Other Construction Materials Merchant Wholesalers,78762,2697,87,29.2,derived
2020-08-01,Lumber and Other Construction Materials Merchant Wholesalers,70400,2697,87,26.1,derived
2020-09-01,Lumber and Other Construction Materials Merchant Wholesalers,79142,2610,87,30.32,derived
2020-10-01,Lumber and Other Construction Materials Merchant Wholesalers,81533,2697,87,30.23,derived
2020-11-01,Lumber and Other Construction Materials Merchant Wholesalers,74809,2610,87,28.66,derived
2020-12-01,Lumber and Other Construction Materials Merchant Wholesalers,80684,2697,87,29.92,derived
2021-01-01,Lumber and Other Construction Materials Merchant Wholesalers,63463,2294,74,27.66,derived
2021-02-01,Lumber and Other Construction Materials Merchant Wholesalers,48810,2072,74,23.56,derived
2021-03-01,Lumber and Other Construction Materials Merchant Wholesalers,72031,2294,74,31.4,derived
2021-04-01,Lumber and Other Construction Materials Merchant Wholesalers,70610,2220,74,31.81,derived
2021-05-01,Lumber and Other Construction Materials Merchant Wholesalers,63926,2263,73,28.25,derived
2021-06-01,Lumber and Other Construction Materials Merchant Wholesalers,69197,2190,73,31.6,derived
2021-07-01,Lumber and Other Construction Materials Merchant Wholesalers,67738,2263,73,29.93,derived
2021-08-01,Lumber and Other Construction Materials Merchant Wholesalers,66313,2170,70,30.56,derived
2021-09-01,Lumber and Other Construction Materials Merchant Wholesalers,69123,2100,70,32.92,derived
2021-10-01,Lumber and Other Construction Materials Merchant Wholesalers,64794,2170,70,29.86,derived
2021-11-01,Lumber and Other Construction Materials Merchant Wholesalers,64444,2100,70,30.69,derived
2021-12-01,Lumber and Other Construction Materials Merchant Wholesalers,69367,2139,69,32.43,derived
2022-01-01,Lumber and Other Construction Materials Merchant Wholesalers,59104,2170,70,27.24,derived
2022-02-01,Lumber and Other Construction Materials Merchant Wholesalers,56740,1960,70,28.95,derived
2022-03-01,Lumber and Other Construction Materials Merchant Wholesalers,68458,2139,69,32.0,derived
2022-04-01,Lumber and Other Construction Materials Merchant Wholesalers,62227,2070,69,30.06,derived
2022-05-01,Lumber and Other Construction Materials Merchant Wholesalers,61242,2139,69,28.63,derived
2022-06-01,Lumber and Other Construction Materials Merchant Wholesalers,63970,2070,69,30.9,derived
2022-07-01,Lumber and Other Construction Materials Merchant Wholesalers,58403,2139,69,27.3,derived
2022-08-01,Lumber and Other Construction Materials Merchant Wholesalers,66600,2139,69,31.14,derived
2022-09-01,Lumber and Other Construction Materials Merchant Wholesalers,65049,2070,69,31.42,derived
2022-10-01,Lumber and Other Construction Materials Merchant Wholesalers,62197,2139,69,29.08,derived
2022-11-01,Lumber and Other Construction Materials Merchant Wholesalers,63336,2100,70,30.16,derived
2022-12-01,Lumber and Other Construction Materials Merchant Wholesalers,70850,2170,70,32.65,derived
2023-01-01,Lumber and Other Construction Materials Merchant Wholesalers,62895,2170,70,28.98,derived
2023-02-01,Lumber and Other Construction Materials Merchant Wholesalers,56817,1960,70,28.99,derived
2023-03-01,Lumber and Other Construction Materials Merchant Wholesalers,68518,2201,71,31.13,derived
2023-04-01,Lumber and Other Construction Materials Merchant Wholesalers,59747,2130,71,28.05,derived
2023-05-01,Lumber and Other Construction Materials Merchant Wholesalers,66165,2294,74,28.84,derived
2023-06-01,Lumber and Other Construction Materials Merchant Wholesalers,67437,2220,74,30.38,derived
2023-07-01,Lumber and Other Construction Materials Merchant Wholesalers,60562,2294,74,26.4,derived
